history_id,issue_key,old_status,new_status,changed_by,changed_date
9177,PORTAL-3254,,To Do,user0004,2026-09-14
9178,PORTAL-3254,To Do,In Progress,user0016,2026-09-18
9179,PORTAL-3254,In Progress,Testing,user0025,2026-09-24
9180,DATA-3255,,To Do,user0035,2026-09-14
9181,DATA-3255,To Do,In Progress,user0017,2026-09-16
9182,DATA-3255,In Progress,Testing,user0005,2026-09-24
9183,DATA-3255,Testing,Done,user0049,2026-09-26
9184,CRM-3256,,To Do,user0012,2026-09-14
9185,CRM-3256,To Do,In Progress,user0032,2026-09-19
9186,ECOM-3257,,To Do,user0014,2026-09-14
9187,ECOM-3257,To Do,In Progress,user0006,2026-09-15
9188,ECOM-3257,In Progress,Testing,user0021,2026-09-26
9189,ECOM-3257,Testing,Done,user0033,2026-10-02
9190,BI-3258,,To Do,user0011,2026-09-14
9191,BI-3258,To Do,In Progress,user0004,2026-09-17
9192,BI-3258,In Progress,Testing,user0019,2026-09-24
9193,BI-3259,,To Do,user0014,2026-09-14
9194,BI-3259,To Do,In Progress,user0043,2026-09-17
9195,BI-3259,In Progress,Testing,user0006,2026-09-18
9196,BI-3259,Testing,Done,user0047,2026-10-05
9197,PORTAL-3260,,To Do,user0011,2026-09-14
9198,PORTAL-3260,To Do,In Progress,user0045,2026-09-15
9199,PORTAL-3260,In Progress,Blocked,user0047,2026-09-24
9200,CLOUD-3261,,To Do,user0035,2026-09-14
9201,CLOUD-3261,To Do,In Progress,user0048,2026-09-19
9202,CLOUD-3261,In Progress,Testing,user0011,2026-09-28
9203,CLOUD-3261,Testing,Done,user0007,2026-09-29
9204,ERP-3262,,To Do,user0023,2026-09-14
9205,ERP-3262,To Do,In Progress,user0030,2026-09-17
9206,ERP-3262,In Progress,Testing,user0042,2026-09-16
9207,ERP-3262,Testing,Done,user0021,2026-10-02
9208,ERP-3262,Done,Reopened,user0016,2026-09-26
9209,ECOM-3263,,To Do,user0012,2026-09-14
9210,ECOM-3263,To Do,In Progress,user0010,2026-09-15
9211,ECOM-3263,In Progress,Blocked,user0038,2026-09-20
9212,BI-3264,,To Do,user0023,2026-09-14
9213,BI-3264,To Do,In Progress,user0019,2026-09-20
9214,BI-3264,In Progress,Testing,user0010,2026-09-18
9215,BI-3264,Testing,Done,user0018,2026-10-02
9216,BANK-3265,,To Do,user0046,2026-09-14
9217,BANK-3265,To Do,In Progress,user0048,2026-09-16
9218,CRM-3266,,To Do,user0012,2026-09-14
9219,CRM-3266,To Do,In Progress,user0004,2026-09-16
9220,SEC-3267,,To Do,user0033,2026-09-14
9221,SEC-3267,To Do,In Progress,user0042,2026-09-20
9222,CLOUD-3268,,To Do,user0002,2026-09-14
9223,CLOUD-3268,To Do,In Progress,user0047,2026-09-17
9224,CLOUD-3268,In Progress,Testing,user0036,2026-09-16
9225,CLOUD-3268,Testing,Done,user0036,2026-09-29
9226,MOB-3269,,To Do,user0043,2026-09-14
9227,MOB-3269,To Do,In Progress,user0046,2026-09-19
9228,MOB-3270,,To Do,user0047,2026-09-14
9229,MOB-3270,To Do,In Progress,user0004,2026-09-20
9230,MOB-3270,In Progress,Testing,user0035,2026-09-26
9231,MOB-3270,Testing,Done,user0048,2026-10-02
9232,BI-3271,,To Do,user0026,2026-09-14
9233,BI-3271,To Do,In Progress,user0030,2026-09-20
9234,BI-3271,In Progress,Testing,user0016,2026-09-18
9235,BI-3271,Testing,Done,user0014,2026-10-05
9236,CLOUD-3272,,To Do,user0038,2026-09-14
9237,CLOUD-3272,To Do,In Progress,user0024,2026-09-16
9238,MOB-3273,,To Do,user0048,2026-09-14
9239,MOB-3273,To Do,In Progress,user0030,2026-09-15
9240,MOB-3273,In Progress,Testing,user0033,2026-09-18
9241,MOB-3273,Testing,Done,user0005,2026-09-23
9242,DATA-3274,,To Do,user0014,2026-09-14
9243,DATA-3274,To Do,In Progress,user0041,2026-09-17
9244,DATA-3274,In Progress,Testing,user0024,2026-09-18
9245,DATA-3274,Testing,Done,user0031,2026-09-26
9246,BI-3275,,To Do,user0038,2026-09-14
9247,BI-3275,To Do,In Progress,user0005,2026-09-17
9248,BI-3275,In Progress,Testing,user0019,2026-09-20
9249,BANK-3276,,To Do,user0001,2026-09-14
9250,BANK-3276,To Do,In Progress,user0020,2026-09-19
9251,BANK-3276,In Progress,Testing,user0007,2026-09-22
9252,BANK-3276,Testing,Done,user0018,2026-09-26
9253,ERP-3277,,To Do,user0021,2026-09-14
9254,ERP-3277,To Do,In Progress,user0013,2026-09-18
9255,ERP-3277,In Progress,Testing,user0032,2026-09-28
9256,ERP-3277,Testing,Done,user0049,2026-09-29
9257,ERP-3277,Done,Reopened,user0008,2026-09-18
9258,ECOM-3278,,To Do,user0032,2026-09-14
9259,ECOM-3278,To Do,In Progress,user0046,2026-09-15
9260,ECOM-3278,In Progress,Testing,user0006,2026-09-20
9261,ECOM-3278,Testing,Done,user0001,2026-09-20
9262,BI-3279,,To Do,user0026,2026-09-14
9263,BI-3279,To Do,In Progress,user0019,2026-09-16
9264,CLOUD-3280,,To Do,user0038,2026-09-14
9265,CLOUD-3280,To Do,In Progress,user0007,2026-09-18
9266,CLOUD-3280,In Progress,Testing,user0042,2026-09-18
9267,CLOUD-3280,Testing,Done,user0037,2026-09-29
9268,CLOUD-3280,Done,Reopened,user0025,2026-09-22
9269,CLOUD-3281,,To Do,user0010,2026-09-14
9270,CLOUD-3281,To Do,In Progress,user0015,2026-09-20
9271,DATA-3282,,To Do,user0025,2026-09-14
9272,SEC-3283,,To Do,user0035,2026-09-14
9273,SEC-3283,To Do,In Progress,user0008,2026-09-21
9274,SEC-3283,In Progress,Testing,user0029,2026-09-20
9275,SEC-3283,Testing,Done,user0030,2026-09-29
9276,MOB-3284,,To Do,user0027,2026-09-14
9277,MOB-3284,To Do,In Progress,user0009,2026-09-17
9278,MOB-3284,In Progress,Testing,user0030,2026-09-18
9279,MOB-3284,Testing,Done,user0046,2026-09-29
9280,ECOM-3285,,To Do,user0021,2026-09-14
9281,ECOM-3285,To Do,In Progress,user0029,2026-09-15
9282,ECOM-3285,In Progress,Testing,user0046,2026-09-24
9283,ECOM-3285,Testing,Done,user0042,2026-09-17
9284,DATA-3286,,To Do,user0020,2026-09-14
9285,CLOUD-3287,,To Do,user0024,2026-09-14
9286,CLOUD-3287,To Do,In Progress,user0011,2026-09-17
9287,SEC-3288,,To Do,user0049,2026-09-14
9288,SEC-3288,To Do,In Progress,user0001,2026-09-21
9289,BANK-3289,,To Do,user0016,2026-09-14
9290,BANK-3289,To Do,In Progress,user0014,2026-09-21
9291,BANK-3289,In Progress,Testing,user0045,2026-09-26
9292,BANK-3289,Testing,Done,user0041,2026-09-23
9293,BANK-3290,,To Do,user0007,2026-09-14
9294,PORTAL-3291,,To Do,user0015,2026-09-14
9295,PORTAL-3291,To Do,In Progress,user0037,2026-09-16
9296,PORTAL-3292,,To Do,user0004,2026-09-14
9297,PORTAL-3292,To Do,In Progress,user0007,2026-09-21
9298,CLOUD-3293,,To Do,user0008,2026-09-14
9299,CLOUD-3293,To Do,In Progress,user0011,2026-09-20
9300,CLOUD-3293,In Progress,Testing,user0018,2026-09-28
9301,CLOUD-3293,Testing,Done,user0016,2026-09-29
9302,CLOUD-3294,,To Do,user0007,2026-09-14
9303,CLOUD-3294,To Do,In Progress,user0023,2026-09-20
9304,CLOUD-3294,In Progress,Testing,user0033,2026-09-26
9305,DATA-3295,,To Do,user0009,2026-09-14
9306,DATA-3295,To Do,In Progress,user0011,2026-09-15
9307,DATA-3295,In Progress,Testing,user0006,2026-09-28
9308,CLOUD-3296,,To Do,user0024,2026-09-14
9309,CLOUD-3296,To Do,In Progress,user0007,2026-09-15
9310,MOB-3297,,To Do,user0036,2026-09-14
9311,MOB-3297,To Do,In Progress,user0001,2026-09-19
9312,MOB-3297,In Progress,Testing,user0039,2026-09-26
9313,MOB-3297,Testing,Done,user0037,2026-09-29
9314,MOB-3297,Done,Reopened,user0004,2026-09-26
9315,SEC-3298,,To Do,user0027,2026-09-14
9316,SEC-3298,To Do,In Progress,user0024,2026-09-21
9317,SEC-3298,In Progress,Testing,user0046,2026-09-24
9318,SEC-3298,Testing,Done,user0015,2026-10-05
9319,PORTAL-3299,,To Do,user0026,2026-09-14
9320,PORTAL-3299,To Do,In Progress,user0007,2026-09-21
9321,MOB-3300,,To Do,user0018,2026-09-14
9322,MOB-3300,To Do,In Progress,user0004,2026-09-21
9323,MOB-3300,In Progress,Testing,user0036,2026-09-16
9324,MOB-3300,Testing,Done,user0007,2026-10-02
9325,ERP-3301,,To Do,user0044,2026-09-14
9326,ERP-3301,To Do,In Progress,user0009,2026-09-17
9327,PORTAL-3302,,To Do,user0036,2026-09-14
9328,PORTAL-3302,To Do,In Progress,user0001,2026-09-18
9329,PORTAL-3302,In Progress,Blocked,user0035,2026-09-22
9330,SEC-3303,,To Do,user0010,2026-09-14
9331,MOB-3304,,To Do,user0006,2026-09-14
9332,MOB-3304,To Do,In Progress,user0048,2026-09-18
9333,MOB-3304,In Progress,Testing,user0017,2026-09-20
9334,MOB-3304,Testing,Done,user0047,2026-09-26
9335,PORTAL-3305,,To Do,user0031,2026-09-14
9336,PORTAL-3305,To Do,In Progress,user0039,2026-09-17
9337,PORTAL-3305,In Progress,Testing,user0047,2026-09-26
9338,PORTAL-3305,Testing,Done,user0012,2026-09-23
9339,PORTAL-3305,Done,Reopened,user0019,2026-09-22
9340,CLOUD-3306,,To Do,user0040,2026-09-14
9341,ECOM-3307,,To Do,user0043,2026-09-14
9342,ECOM-3307,To Do,In Progress,user0042,2026-09-19
9343,BANK-3308,,To Do,user0038,2026-09-14
9344,BANK-3308,To Do,In Progress,user0026,2026-09-18
9345,BANK-3308,In Progress,Testing,user0037,2026-09-18
9346,BANK-3308,Testing,Done,user0025,2026-09-17
9347,BANK-3308,Done,Reopened,user0004,2026-09-18
9348,ECOM-3309,,To Do,user0026,2026-09-14
9349,ECOM-3309,To Do,In Progress,user0019,2026-09-19
9350,ECOM-3309,In Progress,Testing,user0045,2026-09-16
9351,ERP-3310,,To Do,user0021,2026-09-14
9352,ERP-3310,To Do,In Progress,user0036,2026-09-20
9353,ERP-3310,In Progress,Testing,user0002,2026-09-22
9354,ERP-3310,Testing,Done,user0005,2026-10-02
9355,ECOM-3311,,To Do,user0009,2026-09-14
9356,ECOM-3311,To Do,In Progress,user0023,2026-09-19
9357,DATA-3312,,To Do,user0049,2026-09-14
9358,DATA-3312,To Do,In Progress,user0027,2026-09-21
9359,MOB-3313,,To Do,user0049,2026-09-14
9360,MOB-3313,To Do,In Progress,user0022,2026-09-21
9361,MOB-3313,In Progress,Testing,user0008,2026-09-20
9362,MOB-3313,Testing,Done,user0046,2026-10-02
9363,CLOUD-3314,,To Do,user0029,2026-09-14
9364,CLOUD-3314,To Do,In Progress,user0041,2026-09-19
9365,CLOUD-3314,In Progress,Testing,user0015,2026-09-20
9366,CLOUD-3314,Testing,Done,user0018,2026-09-17
9367,SEC-3315,,To Do,user0021,2026-09-14
9368,SEC-3315,To Do,In Progress,user0030,2026-09-18
9369,SEC-3315,In Progress,Blocked,user0023,2026-09-28
9370,BI-3316,,To Do,user0038,2026-09-14
9371,BI-3316,To Do,In Progress,user0044,2026-09-19
9372,BI-3316,In Progress,Testing,user0036,2026-09-16
9373,BI-3316,Testing,Done,user0026,2026-10-02
9374,MOB-3317,,To Do,user0009,2026-09-14
9375,SEC-3318,,To Do,user0020,2026-09-14
9376,ECOM-3319,,To Do,user0047,2026-09-14
9377,ECOM-3319,To Do,In Progress,user0013,2026-09-16
9378,ECOM-3319,In Progress,Testing,user0001,2026-09-20
9379,ECOM-3319,Testing,Done,user0042,2026-09-29
9380,DATA-3320,,To Do,user0006,2026-09-14
9381,DATA-3320,To Do,In Progress,user0008,2026-09-21
9382,DATA-3320,In Progress,Testing,user0030,2026-09-18
9383,BANK-3321,,To Do,user0033,2026-09-14
9384,BANK-3321,To Do,In Progress,user0046,2026-09-20
9385,BANK-3321,In Progress,Testing,user0025,2026-09-16
9386,PORTAL-3322,,To Do,user0027,2026-09-14
9387,PORTAL-3322,To Do,In Progress,user0040,2026-09-20
9388,SEC-3323,,To Do,user0024,2026-09-14
9389,SEC-3323,To Do,In Progress,user0002,2026-09-16
9390,SEC-3323,In Progress,Testing,user0028,2026-09-20
9391,SEC-3323,Testing,Done,user0027,2026-10-02
9392,SEC-3323,Done,Reopened,user0022,2026-09-18
9393,BANK-3324,,To Do,user0037,2026-09-14
9394,SEC-3325,,To Do,user0037,2026-09-14
9395,SEC-3325,To Do,In Progress,user0048,2026-09-20
9396,SEC-3325,In Progress,Testing,user0010,2026-09-18
9397,MOB-3326,,To Do,user0005,2026-09-14
9398,MOB-3326,To Do,In Progress,user0030,2026-09-19
9399,MOB-3326,In Progress,Testing,user0018,2026-09-28
9400,MOB-3326,Testing,Done,user0024,2026-09-26
9401,ERP-3327,,To Do,user0014,2026-09-14
9402,ERP-3327,To Do,In Progress,user0034,2026-09-20
9403,ERP-3327,In Progress,Blocked,user0024,2026-09-18
9404,CLOUD-3328,,To Do,user0039,2026-09-14
9405,CLOUD-3328,To Do,In Progress,user0011,2026-09-15
9406,CLOUD-3328,In Progress,Blocked,user0034,2026-09-28
9407,BI-3329,,To Do,user0041,2026-09-14
9408,BI-3329,To Do,In Progress,user0006,2026-09-18
9409,CRM-3330,,To Do,user0045,2026-09-14
9410,CLOUD-3331,,To Do,user0029,2026-09-14
9411,CLOUD-3331,To Do,In Progress,user0027,2026-09-20
9412,DATA-3332,,To Do,user0035,2026-09-14
9413,DATA-3332,To Do,In Progress,user0015,2026-09-15
9414,CRM-3333,,To Do,user0037,2026-09-14
9415,CRM-3333,To Do,In Progress,user0008,2026-09-21
9416,CRM-3333,In Progress,Testing,user0009,2026-09-16
9417,CRM-3333,Testing,Done,user0003,2026-10-02
9418,CRM-3333,Done,Reopened,user0032,2026-10-04
9419,SEC-3334,,To Do,user0020,2026-09-14
9420,SEC-3334,To Do,In Progress,user0012,2026-09-15
9421,CLOUD-3335,,To Do,user0038,2026-09-14
9422,CLOUD-3335,To Do,In Progress,user0015,2026-09-19
9423,CLOUD-3335,In Progress,Testing,user0027,2026-09-28
9424,CLOUD-3335,Testing,Done,user0042,2026-09-23
9425,ECOM-3336,,To Do,user0002,2026-09-14
9426,ECOM-3336,To Do,In Progress,user0048,2026-09-15
9427,ECOM-3336,In Progress,Testing,user0016,2026-09-26
9428,ECOM-3336,Testing,Done,user0040,2026-09-17
9429,SEC-3337,,To Do,user0035,2026-09-14
9430,SEC-3337,To Do,In Progress,user0030,2026-09-17
9431,SEC-3337,In Progress,Testing,user0036,2026-09-24
9432,SEC-3337,Testing,Done,user0021,2026-09-20
9433,ECOM-3338,,To Do,user0018,2026-09-14
9434,ECOM-3338,To Do,In Progress,user0010,2026-09-21
9435,ECOM-3338,In Progress,Testing,user0002,2026-09-18
9436,ECOM-3338,Testing,Done,user0041,2026-09-29
9437,DATA-3339,,To Do,user0023,2026-09-14
9438,DATA-3339,To Do,In Progress,user0004,2026-09-16
9439,ERP-3340,,To Do,user0032,2026-09-14
9440,ERP-3340,To Do,In Progress,user0034,2026-09-17
9441,ERP-3340,In Progress,Testing,user0004,2026-09-22
9442,ERP-3340,Testing,Done,user0023,2026-09-20
9443,ERP-3340,Done,Reopened,user0027,2026-10-12
9444,BI-3341,,To Do,user0031,2026-09-14
9445,ERP-3342,,To Do,user0033,2026-09-14
9446,ERP-3342,To Do,In Progress,user0006,2026-09-15
9447,ERP-3342,In Progress,Testing,user0045,2026-09-28
9448,ERP-3342,Testing,Done,user0041,2026-10-02
9449,MOB-3343,,To Do,user0038,2026-09-14
9450,MOB-3343,To Do,In Progress,user0044,2026-09-15
9451,MOB-3343,In Progress,Testing,user0029,2026-09-24
9452,MOB-3343,Testing,Done,user0029,2026-09-20
9453,MOB-3344,,To Do,user0012,2026-09-14
9454,MOB-3344,To Do,In Progress,user0033,2026-09-20
9455,MOB-3344,In Progress,Testing,user0024,2026-09-20
9456,CLOUD-3345,,To Do,user0050,2026-09-14
9457,CLOUD-3345,To Do,In Progress,user0049,2026-09-18
9458,CLOUD-3345,In Progress,Testing,user0038,2026-09-22
9459,CLOUD-3345,Testing,Done,user0018,2026-09-26
9460,BI-3346,,To Do,user0017,2026-09-14
9461,SEC-3347,,To Do,user0001,2026-09-14
9462,SEC-3347,To Do,In Progress,user0024,2026-09-19
9463,SEC-3347,In Progress,Blocked,user0049,2026-09-18
9464,BANK-3348,,To Do,user0012,2026-09-14
9465,BANK-3348,To Do,In Progress,user0027,2026-09-19
9466,BANK-3348,In Progress,Testing,user0039,2026-09-16
9467,BANK-3348,Testing,Done,user0009,2026-09-29
9468,BI-3349,,To Do,user0010,2026-09-14
9469,BI-3349,To Do,In Progress,user0001,2026-09-18
9470,BI-3349,In Progress,Testing,user0022,2026-09-22
9471,BI-3349,Testing,Done,user0028,2026-09-26
9472,PORTAL-3350,,To Do,user0011,2026-09-14
9473,PORTAL-3350,To Do,In Progress,user0046,2026-09-21
9474,PORTAL-3350,In Progress,Testing,user0039,2026-09-24
9475,PORTAL-3350,Testing,Done,user0028,2026-10-05
9476,BI-3351,,To Do,user0010,2026-09-14
9477,BI-3351,To Do,In Progress,user0012,2026-09-19
9478,BI-3351,In Progress,Testing,user0020,2026-09-28
9479,BI-3351,Testing,Done,user0047,2026-09-17
9480,MOB-3352,,To Do,user0040,2026-09-14
9481,MOB-3352,To Do,In Progress,user0033,2026-09-18
9482,MOB-3352,In Progress,Testing,user0026,2026-09-26
9483,MOB-3352,Testing,Done,user0003,2026-09-29
9484,MOB-3353,,To Do,user0011,2026-09-14
9485,MOB-3353,To Do,In Progress,user0035,2026-09-19
9486,MOB-3353,In Progress,Testing,user0033,2026-09-22
9487,MOB-3354,,To Do,user0039,2026-09-14
9488,PORTAL-3355,,To Do,user0021,2026-09-14
9489,PORTAL-3355,To Do,In Progress,user0037,2026-09-21
9490,BI-3356,,To Do,user0026,2026-09-14
9491,BI-3356,To Do,In Progress,user0045,2026-09-18
9492,BI-3356,In Progress,Testing,user0045,2026-09-18
9493,BI-3356,Testing,Done,user0008,2026-09-23
9494,ECOM-3357,,To Do,user0023,2026-09-14
9495,ECOM-3357,To Do,In Progress,user0008,2026-09-17
9496,ECOM-3357,In Progress,Testing,user0024,2026-09-26
9497,ECOM-3357,Testing,Done,user0005,2026-09-26
9498,PORTAL-3358,,To Do,user0028,2026-09-14
9499,PORTAL-3358,To Do,In Progress,user0026,2026-09-16
9500,PORTAL-3358,In Progress,Testing,user0025,2026-09-24
9501,PORTAL-3358,Testing,Done,user0012,2026-09-26
9502,PORTAL-3359,,To Do,user0035,2026-09-14
9503,PORTAL-3359,To Do,In Progress,user0009,2026-09-19
9504,ECOM-3360,,To Do,user0032,2026-09-14
9505,ECOM-3360,To Do,In Progress,user0049,2026-09-18
9506,ECOM-3360,In Progress,Testing,user0022,2026-09-20
9507,ECOM-3360,Testing,Done,user0022,2026-10-05
9508,SEC-3361,,To Do,user0017,2026-09-14
9509,SEC-3361,To Do,In Progress,user0024,2026-09-18
9510,SEC-3361,In Progress,Testing,user0038,2026-09-24
9511,SEC-3361,Testing,Done,user0015,2026-09-29
9512,ECOM-3362,,To Do,user0018,2026-09-14
9513,SEC-3363,,To Do,user0004,2026-09-14
9514,SEC-3363,To Do,In Progress,user0039,2026-09-19
9515,CLOUD-3364,,To Do,user0015,2026-09-14
9516,CLOUD-3364,To Do,In Progress,user0007,2026-09-16
9517,CLOUD-3364,In Progress,Testing,user0037,2026-09-24
9518,CLOUD-3364,Testing,Done,user0016,2026-10-05
9519,ECOM-3365,,To Do,user0042,2026-09-14
9520,ERP-3366,,To Do,user0044,2026-09-14
9521,ERP-3366,To Do,In Progress,user0003,2026-09-16
9522,ERP-3366,In Progress,Testing,user0043,2026-09-20
9523,PORTAL-3367,,To Do,user0047,2026-09-14
9524,PORTAL-3367,To Do,In Progress,user0050,2026-09-18
9525,PORTAL-3367,In Progress,Testing,user0024,2026-09-28
9526,ERP-3368,,To Do,user0035,2026-09-14
9527,ERP-3368,To Do,In Progress,user0015,2026-09-16
9528,ERP-3368,In Progress,Testing,user0033,2026-09-26
9529,ECOM-3369,,To Do,user0003,2026-09-14
9530,ECOM-3369,To Do,In Progress,user0032,2026-09-18
9531,ECOM-3369,In Progress,Testing,user0039,2026-09-16
9532,ECOM-3369,Testing,Done,user0032,2026-09-17
9533,PORTAL-3370,,To Do,user0012,2026-09-14
9534,PORTAL-3370,To Do,In Progress,user0006,2026-09-17
9535,CLOUD-3371,,To Do,user0043,2026-09-14
9536,CLOUD-3371,To Do,In Progress,user0040,2026-09-18
9537,CRM-3372,,To Do,user0048,2026-09-14
9538,CRM-3372,To Do,In Progress,user0043,2026-09-17
9539,CRM-3372,In Progress,Testing,user0025,2026-09-22
9540,CRM-3373,,To Do,user0031,2026-09-14
9541,CRM-3373,To Do,In Progress,user0050,2026-09-15
9542,BANK-3374,,To Do,user0042,2026-09-14
9543,BANK-3374,To Do,In Progress,user0047,2026-09-17
9544,BANK-3374,In Progress,Testing,user0020,2026-09-18
9545,BANK-3374,Testing,Done,user0044,2026-10-05
9546,DATA-3375,,To Do,user0040,2026-09-14
9547,DATA-3375,To Do,In Progress,user0045,2026-09-18
9548,ERP-3376,,To Do,user0034,2026-09-14
9549,ERP-3376,To Do,In Progress,user0007,2026-09-18
9550,ERP-3376,In Progress,Testing,user0016,2026-09-28
9551,ERP-3376,Testing,Done,user0050,2026-10-02
9552,ERP-3376,Done,Reopened,user0015,2026-10-04
9553,CRM-3377,,To Do,user0031,2026-09-14
9554,CRM-3377,To Do,In Progress,user0043,2026-09-17
9555,MOB-3378,,To Do,user0038,2026-09-14
9556,MOB-3378,To Do,In Progress,user0003,2026-09-17
9557,MOB-3378,In Progress,Testing,user0020,2026-09-16
9558,MOB-3378,Testing,Done,user0005,2026-09-23
9559,SEC-3379,,To Do,user0023,2026-09-14
9560,SEC-3379,To Do,In Progress,user0004,2026-09-20
9561,CRM-3380,,To Do,user0048,2026-09-14
9562,CRM-3380,To Do,In Progress,user0028,2026-09-21
9563,MOB-3381,,To Do,user0013,2026-09-14
9564,MOB-3381,To Do,In Progress,user0032,2026-09-15
9565,MOB-3381,In Progress,Testing,user0042,2026-09-28
9566,MOB-3381,Testing,Done,user0039,2026-10-02
9567,SEC-3382,,To Do,user0020,2026-09-14
9568,SEC-3382,To Do,In Progress,user0049,2026-09-16
9569,BI-3383,,To Do,user0015,2026-09-14
9570,BI-3383,To Do,In Progress,user0018,2026-09-21
9571,BI-3383,In Progress,Testing,user0026,2026-09-24
9572,BI-3383,Testing,Done,user0021,2026-09-17
9573,SEC-3384,,To Do,user0028,2026-09-14
9574,SEC-3384,To Do,In Progress,user0035,2026-09-17
9575,SEC-3384,In Progress,Testing,user0031,2026-09-24
9576,ECOM-3385,,To Do,user0013,2026-09-14
9577,ECOM-3385,To Do,In Progress,user0002,2026-09-17
9578,BI-3386,,To Do,user0017,2026-09-14
9579,BI-3386,To Do,In Progress,user0026,2026-09-19
9580,PORTAL-3387,,To Do,user0048,2026-09-14
9581,ERP-3388,,To Do,user0035,2026-09-14
9582,ERP-3388,To Do,In Progress,user0017,2026-09-20
9583,ERP-3388,In Progress,Testing,user0013,2026-09-16
9584,ERP-3388,Testing,Done,user0002,2026-09-26
9585,ERP-3388,Done,Reopened,user0034,2026-09-30
9586,DATA-3389,,To Do,user0002,2026-09-14
9587,DATA-3389,To Do,In Progress,user0043,2026-09-16
9588,DATA-3389,In Progress,Testing,user0004,2026-09-18
9589,DATA-3389,Testing,Done,user0006,2026-10-05
9590,DATA-3390,,To Do,user0005,2026-09-14
9591,BI-3391,,To Do,user0033,2026-09-14
9592,BI-3391,To Do,In Progress,user0025,2026-09-16
9593,BI-3391,In Progress,Testing,user0004,2026-09-26
9594,BI-3391,Testing,Done,user0045,2026-09-26
9595,CLOUD-3392,,To Do,user0050,2026-09-14
9596,CLOUD-3392,To Do,In Progress,user0034,2026-09-18
9597,CLOUD-3392,In Progress,Testing,user0046,2026-09-18
9598,CLOUD-3392,Testing,Done,user0006,2026-10-02
9599,CLOUD-3392,Done,Reopened,user0040,2026-09-30
9600,DATA-3393,,To Do,user0027,2026-09-14
9601,MOB-3394,,To Do,user0042,2026-09-14
9602,MOB-3394,To Do,In Progress,user0032,2026-09-18
9603,MOB-3394,In Progress,Testing,user0050,2026-09-16
9604,MOB-3394,Testing,Done,user0032,2026-09-23
9605,MOB-3394,Done,Reopened,user0020,2026-10-12
9606,MOB-3395,,To Do,user0001,2026-09-14
9607,MOB-3395,To Do,In Progress,user0003,2026-09-17
9608,MOB-3395,In Progress,Testing,user0004,2026-09-26
9609,MOB-3395,Testing,Done,user0003,2026-09-29
9610,PORTAL-3396,,To Do,user0003,2026-09-14
9611,PORTAL-3396,To Do,In Progress,user0034,2026-09-15
9612,BI-3397,,To Do,user0010,2026-09-14
9613,BI-3397,To Do,In Progress,user0001,2026-09-18
9614,BI-3397,In Progress,Testing,user0026,2026-09-26
9615,BI-3397,Testing,Done,user0004,2026-09-20
9616,SEC-3398,,To Do,user0008,2026-09-14
9617,SEC-3398,To Do,In Progress,user0039,2026-09-19
