custom_field_id,issue_key,field_name,field_value
CF-004601,MOB-4601,Technical Complexity,Very High
CF-004602,BI-4602,Customer Impact,Very High
CF-004603,CRM-4603,Business Value,Very High
CF-004604,DATA-4604,Customer Impact,Low
CF-004605,DATA-4605,Risk Level,Medium
CF-004606,PORTAL-4606,Customer Impact,Low
CF-004607,DATA-4607,Business Value,High
CF-004608,BI-4608,Business Value,Very High
CF-004609,BANK-4609,Business Value,Low
CF-004610,MOB-4610,Risk Level,Medium
CF-004611,ERP-4611,Technical Complexity,Medium
CF-004612,CLOUD-4612,Technical Complexity,Medium
CF-004613,PORTAL-4613,Risk Level,Low
CF-004614,PORTAL-4614,Customer Impact,Medium
CF-004618,SEC-4618,Customer Impact,Low
CF-004619,ECOM-4619,Technical Complexity,Very High
CF-004620,MOB-4620,Story Points,High
CF-004621,ERP-4621,Customer Impact,High
CF-004622,ERP-4622,Story Points,Low
CF-004624,CRM-4624,Risk Level,Very High
CF-004625,BI-4625,Risk Level,Low
CF-004626,SEC-4626,Customer Impact,High
CF-004627,CLOUD-4627,Customer Impact,Medium
CF-004631,ECOM-4631,Technical Complexity,Medium
CF-004632,BI-4632,Story Points,Low
CF-004633,CLOUD-4633,Customer Impact,Medium
CF-004634,BI-4634,Business Value,Very High
CF-004635,DATA-4635,Customer Impact,Low
CF-004636,CLOUD-4636,Technical Complexity,Medium
CF-004637,CRM-4637,Technical Complexity,Very High
CF-004638,CLOUD-4638,Business Value,Medium
CF-004639,ERP-4639,Technical Complexity,Medium
CF-004641,CRM-4641,Technical Complexity,High
CF-004643,BI-4643,Business Value,High
CF-004645,BANK-4645,Customer Impact,High
CF-004646,BANK-4646,Technical Complexity,Medium
CF-004648,ERP-4648,Risk Level,Medium
CF-004649,ECOM-4649,Risk Level,High
CF-004650,MOB-4650,Technical Complexity,Medium
CF-004651,CRM-4651,Customer Impact,Very High
CF-004652,MOB-4652,Business Value,Very High
CF-004654,DATA-4654,Technical Complexity,Very High
CF-004656,BANK-4656,Customer Impact,Very High
CF-004657,ECOM-4657,Technical Complexity,Medium
CF-004658,SEC-4658,Customer Impact,High
CF-004660,MOB-4660,Business Value,High
CF-004662,PORTAL-4662,Customer Impact,Very High
CF-004663,MOB-4663,Business Value,Medium
CF-004665,ECOM-4665,Customer Impact,Low
CF-004667,CRM-4667,Technical Complexity,High
CF-004668,SEC-4668,Risk Level,Low
CF-004669,ECOM-4669,Risk Level,Medium
CF-004670,CRM-4670,Story Points,Medium
CF-004671,BANK-4671,Story Points,High
CF-004673,SEC-4673,Story Points,Medium
CF-004674,CRM-4674,Customer Impact,Medium
CF-004675,CLOUD-4675,Customer Impact,Very High
CF-004676,MOB-4676,Technical Complexity,Low
CF-004678,DATA-4678,Customer Impact,Very High
CF-004679,BANK-4679,Story Points,Medium
CF-004680,BANK-4680,Story Points,Low
CF-004681,DATA-4681,Business Value,High
CF-004682,DATA-4682,Technical Complexity,Low
CF-004683,PORTAL-4683,Customer Impact,Medium
CF-004684,DATA-4684,Story Points,High
CF-004685,ERP-4685,Business Value,Low
CF-004686,CLOUD-4686,Risk Level,High
CF-004687,BANK-4687,Risk Level,Low
CF-004688,DATA-4688,Customer Impact,High
CF-004689,CRM-4689,Risk Level,Medium
CF-004691,PORTAL-4691,Business Value,Low
CF-004692,DATA-4692,Technical Complexity,Medium
CF-004693,MOB-4693,Customer Impact,Medium
CF-004694,BANK-4694,Risk Level,Very High
CF-004695,ECOM-4695,Story Points,High
CF-004696,ECOM-4696,Story Points,Medium
CF-004698,MOB-4698,Story Points,Medium
CF-004699,MOB-4699,Technical Complexity,High
CF-004700,SEC-4700,Risk Level,Low
CF-004701,BI-4701,Risk Level,High
CF-004702,DATA-4702,Business Value,Medium
CF-004704,CLOUD-4704,Customer Impact,Medium
CF-004705,ECOM-4705,Risk Level,Very High
CF-004706,MOB-4706,Story Points,High
CF-004707,ECOM-4707,Customer Impact,High
CF-004708,CRM-4708,Customer Impact,Very High
CF-004711,CRM-4711,Story Points,Low
CF-004712,MOB-4712,Risk Level,Very High
CF-004714,CLOUD-4714,Business Value,Low
CF-004715,ECOM-4715,Story Points,Medium
CF-004716,SEC-4716,Business Value,High
CF-004717,MOB-4717,Technical Complexity,Very High
CF-004718,BI-4718,Story Points,Medium
CF-004719,ECOM-4719,Customer Impact,Medium
CF-004720,MOB-4720,Story Points,Medium
CF-004721,ERP-4721,Technical Complexity,Medium
CF-004722,ECOM-4722,Risk Level,Low
CF-004723,ERP-4723,Business Value,High
CF-004724,MOB-4724,Customer Impact,Very High
CF-004725,ECOM-4725,Technical Complexity,High
CF-004726,CLOUD-4726,Customer Impact,Medium
CF-004728,ECOM-4728,Story Points,High
CF-004730,SEC-4730,Risk Level,Very High
CF-004732,PORTAL-4732,Story Points,Low
CF-004733,BANK-4733,Technical Complexity,Very High
CF-004737,SEC-4737,Business Value,Low
CF-004738,ECOM-4738,Story Points,Very High
CF-004740,CLOUD-4740,Customer Impact,High
CF-004741,CLOUD-4741,Business Value,High
CF-004742,PORTAL-4742,Business Value,Low
CF-004743,BI-4743,Customer Impact,High
CF-004744,BANK-4744,Customer Impact,Low
CF-004745,ERP-4745,Risk Level,Very High
CF-004746,ECOM-4746,Business Value,Very High
CF-004747,ECOM-4747,Risk Level,High
CF-004748,ERP-4748,Story Points,Low
CF-004749,ERP-4749,Story Points,Low
CF-004750,CRM-4750,Story Points,High
CF-004752,SEC-4752,Story Points,Medium
CF-004753,PORTAL-4753,Customer Impact,Very High
CF-004754,PORTAL-4754,Customer Impact,Very High
CF-004755,SEC-4755,Technical Complexity,High
CF-004757,PORTAL-4757,Story Points,Medium
CF-004759,BI-4759,Business Value,Very High
CF-004760,BI-4760,Story Points,Very High
CF-004761,ERP-4761,Story Points,Very High
CF-004762,PORTAL-4762,Customer Impact,Medium
CF-004763,ERP-4763,Risk Level,High
CF-004764,SEC-4764,Technical Complexity,High
CF-004766,ECOM-4766,Risk Level,High
CF-004768,CRM-4768,Story Points,Low
CF-004769,MOB-4769,Risk Level,Very High
CF-004771,CLOUD-4771,Risk Level,High
CF-004772,MOB-4772,Customer Impact,Low
CF-004773,BANK-4773,Business Value,Low
CF-004775,BI-4775,Risk Level,Very High
CF-004776,SEC-4776,Story Points,Medium
CF-004777,CLOUD-4777,Customer Impact,Very High
CF-004778,DATA-4778,Customer Impact,Medium
CF-004779,BI-4779,Story Points,Low
CF-004780,CLOUD-4780,Story Points,Medium
CF-004781,ERP-4781,Business Value,High
CF-004782,PORTAL-4782,Story Points,Medium
CF-004783,ERP-4783,Customer Impact,Medium
CF-004784,BANK-4784,Risk Level,Low
CF-004785,MOB-4785,Business Value,Medium
CF-004786,BANK-4786,Risk Level,Very High
CF-004787,SEC-4787,Technical Complexity,Low
CF-004789,DATA-4789,Risk Level,High
CF-004791,CLOUD-4791,Risk Level,Very High
CF-004792,ECOM-4792,Business Value,High
CF-004793,ERP-4793,Risk Level,Very High
CF-004794,SEC-4794,Customer Impact,Low
CF-004795,DATA-4795,Risk Level,Medium
CF-004796,DATA-4796,Business Value,Low
CF-004797,BANK-4797,Risk Level,Medium
CF-004799,CLOUD-4799,Business Value,Low
CF-004800,CLOUD-4800,Story Points,Very High
CF-004801,CRM-4801,Technical Complexity,High
CF-004802,CRM-4802,Story Points,Low
CF-004803,SEC-4803,Risk Level,Low
CF-004805,PORTAL-4805,Customer Impact,Medium
CF-004806,CRM-4806,Customer Impact,Very High
CF-004807,ECOM-4807,Business Value,Low
CF-004808,CLOUD-4808,Story Points,Low
CF-004810,BI-4810,Customer Impact,Medium
CF-004812,CRM-4812,Story Points,Very High
CF-004813,PORTAL-4813,Risk Level,Low
CF-004814,MOB-4814,Customer Impact,High
CF-004815,SEC-4815,Business Value,Low
CF-004816,SEC-4816,Story Points,Low
CF-004818,ERP-4818,Customer Impact,Very High
CF-004819,MOB-4819,Risk Level,Medium
CF-004821,MOB-4821,Business Value,High
CF-004822,BI-4822,Business Value,High
CF-004823,ECOM-4823,Technical Complexity,Low
CF-004824,ECOM-4824,Technical Complexity,Medium
CF-004825,DATA-4825,Business Value,Medium
CF-004826,MOB-4826,Story Points,High
CF-004827,CRM-4827,Technical Complexity,Low
CF-004828,ECOM-4828,Business Value,High
CF-004829,CLOUD-4829,Risk Level,Low
CF-004830,CLOUD-4830,Customer Impact,Medium
CF-004831,CRM-4831,Customer Impact,Low
CF-004832,ECOM-4832,Risk Level,High
CF-004833,ERP-4833,Customer Impact,Very High
CF-004834,MOB-4834,Story Points,Very High
CF-004835,MOB-4835,Customer Impact,Very High
CF-004836,CLOUD-4836,Customer Impact,High
CF-004837,PORTAL-4837,Risk Level,Very High
CF-004838,ERP-4838,Business Value,Low
CF-004839,CLOUD-4839,Technical Complexity,High
CF-004840,SEC-4840,Business Value,Low
CF-004841,BI-4841,Business Value,High
CF-004843,ECOM-4843,Risk Level,Low
CF-004844,DATA-4844,Business Value,High
CF-004847,SEC-4847,Risk Level,High
CF-004850,ERP-4850,Business Value,High
CF-004851,MOB-4851,Business Value,Medium
CF-004852,ECOM-4852,Story Points,Very High
CF-004853,CRM-4853,Technical Complexity,Low
CF-004854,CLOUD-4854,Technical Complexity,Low
CF-004855,ECOM-4855,Risk Level,Low
CF-004856,ECOM-4856,Business Value,High
CF-004857,MOB-4857,Risk Level,Very High
CF-004858,PORTAL-4858,Story Points,Low
CF-004859,DATA-4859,Customer Impact,Medium
CF-004860,CRM-4860,Risk Level,Very High
CF-004861,BI-4861,Risk Level,Low
CF-004862,ERP-4862,Customer Impact,Low
CF-004863,DATA-4863,Technical Complexity,Medium
CF-004864,DATA-4864,Customer Impact,Medium
CF-004865,MOB-4865,Business Value,Medium
CF-004866,SEC-4866,Customer Impact,Medium
CF-004869,CRM-4869,Risk Level,Low
CF-004870,CLOUD-4870,Customer Impact,High
CF-004871,ECOM-4871,Story Points,High
CF-004872,DATA-4872,Technical Complexity,Medium
CF-004874,BI-4874,Technical Complexity,Medium
CF-004875,ERP-4875,Risk Level,Medium
CF-004876,ERP-4876,Risk Level,Low
CF-004877,CRM-4877,Business Value,High
CF-004878,ERP-4878,Customer Impact,Very High
CF-004879,ERP-4879,Story Points,Medium
CF-004880,ECOM-4880,Story Points,Very High
CF-004881,SEC-4881,Customer Impact,Low
CF-004882,BI-4882,Risk Level,High
CF-004883,ECOM-4883,Story Points,Medium
CF-004884,SEC-4884,Business Value,Low
CF-004885,ECOM-4885,Story Points,Low
CF-004886,SEC-4886,Business Value,Medium
CF-004887,ECOM-4887,Technical Complexity,High
CF-004888,CRM-4888,Customer Impact,High
CF-004890,DATA-4890,Business Value,High
CF-004891,ECOM-4891,Risk Level,Very High
CF-004893,BANK-4893,Risk Level,Low
CF-004894,ERP-4894,Story Points,High
CF-004896,SEC-4896,Customer Impact,Very High
CF-004897,CRM-4897,Technical Complexity,Medium
CF-004898,BI-4898,Risk Level,Medium
CF-004899,DATA-4899,Customer Impact,Low
CF-004900,BANK-4900,Technical Complexity,Very High
CF-004901,PORTAL-4901,Business Value,Low
CF-004902,CLOUD-4902,Business Value,Very High
CF-004903,PORTAL-4903,Risk Level,Very High
CF-004905,PORTAL-4905,Customer Impact,Low
CF-004907,ERP-4907,Technical Complexity,Very High
CF-004908,CLOUD-4908,Risk Level,Very High
CF-004909,DATA-4909,Story Points,Medium
CF-004910,ECOM-4910,Customer Impact,High
CF-004911,PORTAL-4911,Story Points,Very High
CF-004912,SEC-4912,Business Value,Very High
CF-004913,MOB-4913,Business Value,Low
CF-004914,PORTAL-4914,Risk Level,Very High
CF-004915,ECOM-4915,Risk Level,Low
CF-004916,CRM-4916,Technical Complexity,Very High
CF-004917,MOB-4917,Customer Impact,Medium
CF-004918,ECOM-4918,Technical Complexity,Medium
CF-004919,ERP-4919,Business Value,Very High
CF-004920,MOB-4920,Technical Complexity,Very High
CF-004921,CRM-4921,Risk Level,Medium
CF-004922,CLOUD-4922,Customer Impact,Low
CF-004923,ERP-4923,Customer Impact,Low
CF-004924,MOB-4924,Customer Impact,Low
CF-004925,ECOM-4925,Story Points,Very High
CF-004926,PORTAL-4926,Technical Complexity,Low
CF-004927,CRM-4927,Risk Level,Low
CF-004929,ECOM-4929,Business Value,Medium
CF-004930,MOB-4930,Technical Complexity,Medium
CF-004931,BANK-4931,Business Value,High
CF-004932,SEC-4932,Customer Impact,Very High
CF-004934,MOB-4934,Technical Complexity,Low
CF-004935,BANK-4935,Story Points,Medium
CF-004936,BI-4936,Technical Complexity,Low
CF-004937,CRM-4937,Business Value,Low
CF-004938,ERP-4938,Risk Level,Low
CF-004943,MOB-4943,Business Value,Very High
CF-004944,ERP-4944,Customer Impact,Very High
CF-004945,DATA-4945,Risk Level,Low
CF-004946,DATA-4946,Technical Complexity,Very High
CF-004947,BANK-4947,Story Points,Low
CF-004949,MOB-4949,Story Points,Low
CF-004950,ERP-4950,Story Points,High
CF-004952,ERP-4952,Technical Complexity,Medium
CF-004953,PORTAL-4953,Technical Complexity,Low
CF-004954,BANK-4954,Risk Level,Very High
CF-004955,ECOM-4955,Business Value,Low
CF-004956,ECOM-4956,Business Value,Low
CF-004957,SEC-4957,Customer Impact,High
CF-004958,SEC-4958,Customer Impact,Low
CF-004959,PORTAL-4959,Business Value,High
CF-004960,BI-4960,Business Value,Very High
CF-004961,MOB-4961,Technical Complexity,High
CF-004962,DATA-4962,Risk Level,Medium
CF-004963,CLOUD-4963,Risk Level,High
CF-004964,ECOM-4964,Technical Complexity,Medium
CF-004965,MOB-4965,Risk Level,Low
CF-004967,CLOUD-4967,Technical Complexity,Very High
CF-004968,BANK-4968,Technical Complexity,Very High
CF-004969,PORTAL-4969,Risk Level,High
CF-004970,ERP-4970,Risk Level,Very High
CF-004971,DATA-4971,Technical Complexity,Medium
CF-004973,CLOUD-4973,Story Points,High
CF-004974,MOB-4974,Technical Complexity,Very High
CF-004975,DATA-4975,Technical Complexity,Medium
CF-004976,CRM-4976,Story Points,Medium
CF-004978,BANK-4978,Story Points,Low
CF-004980,BANK-4980,Risk Level,Very High
CF-004981,MOB-4981,Customer Impact,Very High
CF-004982,BI-4982,Story Points,High
CF-004983,PORTAL-4983,Risk Level,Low
CF-004984,SEC-4984,Business Value,Low
CF-004986,ERP-4986,Story Points,Low
CF-004987,ECOM-4987,Business Value,High
CF-004988,CRM-4988,Risk Level,Medium
CF-004989,MOB-4989,Customer Impact,Low
CF-004990,SEC-4990,Customer Impact,Very High
CF-004991,BI-4991,Technical Complexity,Very High
CF-004992,CRM-4992,Risk Level,Medium
CF-004994,SEC-4994,Business Value,Medium
CF-004995,SEC-4995,Story Points,High
CF-004996,SEC-4996,Technical Complexity,Very High
CF-004999,DATA-4999,Risk Level,Medium
CF-005000,SEC-5000,Technical Complexity,Very High
